Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated in 4 Years
2011,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Male,140,180,77.78
2011,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Migrant,*,*,*
2011,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Multiple Races,14,15,93.33
2011,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Native American,*,*,*
2011,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,Students With Disabilities,20,34,58.82
2011,4 Year,4246,Deer Valley Unified District,5162,Barry Goldwater High School,Maricopa,White,227,258,87.98
2011,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,African American,*,*,*
2011,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,All,474,525,90.29
2011,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,Asian,13,13,100
2011,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,Economically Disadvantaged,62,70,88.57
2011,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,Female,233,250,93.2
2011,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,Hispanic or Latino,50,54,92.59
2011,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,Limited English Proficient,*,*,*
2011,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,Male,241,275,87.64
2011,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,Migrant,*,*,*
2011,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,Native American,*,*,*
2011,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2011,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,Students With Disabilities,34,40,85
2011,4 Year,4246,Deer Valley Unified District,85850,Boulder Creek High School,Maricopa,White,400,443,90.29
2011,4 Year,4246,Deer Valley Unified District,5161,Deer Valley High School,Maricopa,African American,11,13,84.62
2011,4 Year,4246,Deer Valley Unified District,5161,Deer Valley High School,Maricopa,All,376,422,89.1
2011,4 Year,4246,Deer Valley Unified District,5161,Deer Valley High School,Maricopa,Asian,17,18,94.44
2011,4 Year,4246,Deer Valley Unified District,5161,Deer Valley High School,Maricopa,Economically Disadvantaged,86,99,86.87
2011,4 Year,4246,Deer Valley Unified District,5161,Deer Valley High School,Maricopa,Female,201,216,93.06
2011,4 Year,4246,Deer Valley Unified District,5161,Deer Valley High School,Maricopa,Hispanic or Latino,63,71,88.73
2011,4 Year,4246,Deer Valley Unified District,5161,Deer Valley High School,Maricopa,Limited English Proficient,*,*,*
2011,4 Year,4246,Deer Valley Unified District,5161,Deer Valley High School,Maricopa,Male,175,206,84.95
2011,4 Year,4246,Deer Valley Unified District,5161,Deer Valley High School,Maricopa,Migrant,*,*,*
2011,4 Year,4246,Deer Valley Unified District,5161,Deer Valley High School,Maricopa,Multiple Races,*,12,83.33
2011,4 Year,4246,Deer Valley Unified District,5161,Deer Valley High School,Maricopa,Native American,*,*,*
2011,4 Year,4246,Deer Valley Unified District,5161,Deer Valley High School,Maricopa,Students With Disabilities,29,35,82.86
2011,4 Year,4246,Deer Valley Unified District,5161,Deer Valley High School,Maricopa,White,271,300,90.33
2011,4 Year,4246,Deer Valley Unified District,79414,eSchool,Maricopa,African American,*,*,*
2011,4 Year,4246,Deer Valley Unified District,79414,eSchool,Maricopa,All,*,*,*
2011,4 Year,4246,Deer Valley Unified District,79414,eSchool,Maricopa,Economically Disadvantaged,*,*,*
2011,4 Year,4246,Deer Valley Unified District,79414,eSchool,Maricopa,Female,*,*,*
2011,4 Year,4246,Deer Valley Unified District,79414,eSchool,Maricopa,Limited English Proficient,*,*,*
2011,4 Year,4246,Deer Valley Unified District,79414,eSchool,Maricopa,Male,*,*,*
2011,4 Year,4246,Deer Valley Unified District,79414,eSchool,Maricopa,Migrant,*,*,*
2011,4 Year,4246,Deer Valley Unified District,79414,eSchool,Maricopa,Students With Disabilities,*,*,*
2011,4 Year,4246,Deer Valley Unified District,79414,eSchool,Maricopa,White,*,*,*
2011,4 Year,4246,Deer Valley Unified District,5163,Mountain Ridge High School,Maricopa,African American,12,13,92.31
2011,4 Year,4246,Deer Valley Unified District,5163,Mountain Ridge High School,Maricopa,All,555,584,95.03
2011,4 Year,4246,Deer Valley Unified District,5163,Mountain Ridge High School,Maricopa,Asian,30,32,93.75
2011,4 Year,4246,Deer Valley Unified District,5163,Mountain Ridge High School,Maricopa,Economically Disadvantaged,54,59,91.53
2011,4 Year,4246,Deer Valley Unified District,5163,Mountain Ridge High School,Maricopa,Female,276,288,95.83
2011,4 Year,4246,Deer Valley Unified District,5163,Mountain Ridge High School,Maricopa,Hispanic or Latino,55,58,94.83
2011,4 Year,4246,Deer Valley Unified District,5163,Mountain Ridge High School,Maricopa,Limited English Proficient,*,*,*
2011,4 Year,4246,Deer Valley Unified District,5163,Mountain Ridge High School,Maricopa,Male,279,296,94.26
2011,4 Year,4246,Deer Valley Unified District,5163,Mountain Ridge High School,Maricopa,Migrant,*,*,*
2011,4 Year,4246,Deer Valley Unified District,5163,Mountain Ridge High School,Maricopa,Multiple Races,*,*,*
2011,4 Year,4246,Deer Valley Unified District,5163,Mountain Ridge High School,Maricopa,Native American,*,*,*
2011,4 Year,4246,Deer Valley Unified District,5163,Mountain Ridge High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2011,4 Year,4246,Deer Valley Unified District,5163,Mountain Ridge High School,Maricopa,Students With Disabilities,34,39,87.18
2011,4 Year,4246,Deer Valley Unified District,5163,Mountain Ridge High School,Maricopa,White,444,464,95.69
2011,4 Year,4246,Deer Valley Unified District,80317,Sandra Day O'Connor High School,Maricopa,African American,13,14,92.86
2011,4 Year,4246,Deer Valley Unified District,80317,Sandra Day O'Connor High School,Maricopa,All,502,531,94.54
2011,4 Year,4246,Deer Valley Unified District,80317,Sandra Day O'Connor High School,Maricopa,Asian,29,31,93.55
2011,4 Year,4246,Deer Valley Unified District,80317,Sandra Day O'Connor High School,Maricopa,Economically Disadvantaged,35,39,89.74
2011,4 Year,4246,Deer Valley Unified District,80317,Sandra Day O'Connor High School,Maricopa,Female,255,261,97.7
2011,4 Year,4246,Deer Valley Unified District,80317,Sandra Day O'Connor High School,Maricopa,Hispanic or Latino,60,65,92.31
2011,4 Year,4246,Deer Valley Unified District,80317,Sandra Day O'Connor High School,Maricopa,Limited English Proficient,*,*,*
2011,4 Year,4246,Deer Valley Unified District,80317,Sandra Day O'Connor High School,Maricopa,Male,247,270,91.48
2011,4 Year,4246,Deer Valley Unified District,80317,Sandra Day O'Connor High School,Maricopa,Migrant,*,*,*
2011,4 Year,4246,Deer Valley Unified District,80317,Sandra Day O'Connor High School,Maricopa,Multiple Races,*,*,*
2011,4 Year,4246,Deer Valley Unified District,80317,Sandra Day O'Connor High School,Maricopa,Native American,*,*,*
2011,4 Year,4246,Deer Valley Unified District,80317,Sandra Day O'Connor High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2011,4 Year,4246,Deer Valley Unified District,80317,Sandra Day O'Connor High School,Maricopa,Students With Disabilities,30,31,96.77
2011,4 Year,4246,Deer Valley Unified District,80317,Sandra Day O'Connor High School,Maricopa,White,389,410,94.88
2011,4 Year,79441,"Desert Rose Academy,Inc.",79442,Desert Rose Academy Charter School,Pima,African American,*,*,*
2011,4 Year,79441,"Desert Rose Academy,Inc.",79442,Desert Rose Academy Charter School,Pima,All,33,108,30.56
2011,4 Year,79441,"Desert Rose Academy,Inc.",79442,Desert Rose Academy Charter School,Pima,Asian,*,*,*
2011,4 Year,79441,"Desert Rose Academy,Inc.",79442,Desert Rose Academy Charter School,Pima,Economically Disadvantaged,28,90,31.11
2011,4 Year,79441,"Desert Rose Academy,Inc.",79442,Desert Rose Academy Charter School,Pima,Female,24,61,39.34
2011,4 Year,79441,"Desert Rose Academy,Inc.",79442,Desert Rose Academy Charter School,Pima,Hispanic or Latino,*,46,15.22
2011,4 Year,79441,"Desert Rose Academy,Inc.",79442,Desert Rose Academy Charter School,Pima,Limited English Proficient,*,*,*
2011,4 Year,79441,"Desert Rose Academy,Inc.",79442,Desert Rose Academy Charter School,Pima,Male,*,47,19.15
2011,4 Year,79441,"Desert Rose Academy,Inc.",79442,Desert Rose Academy Charter School,Pima,Migrant,*,*,*
2011,4 Year,79441,"Desert Rose Academy,Inc.",79442,Desert Rose Academy Charter School,Pima,Multiple Races,*,*,*
2011,4 Year,79441,"Desert Rose Academy,Inc.",79442,Desert Rose Academy Charter School,Pima,Native American,*,*,*
2011,4 Year,79441,"Desert Rose Academy,Inc.",79442,Desert Rose Academy Charter School,Pima,Students With Disabilities,*,*,*
2011,4 Year,79441,"Desert Rose Academy,Inc.",79442,Desert Rose Academy Charter School,Pima,White,21,45,46.67
2011,4 Year,5172,"Desert Technology Schools, Inc.",10806,Desert Technology High School,Mohave,African American,*,*,*
2011,4 Year,5172,"Desert Technology Schools, Inc.",10806,Desert Technology High School,Mohave,All,*,*,*
2011,4 Year,5172,"Desert Technology Schools, Inc.",10806,Desert Technology High School,Mohave,Economically Disadvantaged,*,*,*
2011,4 Year,5172,"Desert Technology Schools, Inc.",10806,Desert Technology High School,Mohave,Female,*,*,*
2011,4 Year,5172,"Desert Technology Schools, Inc.",10806,Desert Technology High School,Mohave,Hispanic or Latino,*,*,*
2011,4 Year,5172,"Desert Technology Schools, Inc.",10806,Desert Technology High School,Mohave,Limited English Proficient,*,*,*
2011,4 Year,5172,"Desert Technology Schools, Inc.",10806,Desert Technology High School,Mohave,Male,*,*,*
2011,4 Year,5172,"Desert Technology Schools, Inc.",10806,Desert Technology High School,Mohave,Migrant,*,*,*
2011,4 Year,5172,"Desert Technology Schools, Inc.",10806,Desert Technology High School,Mohave,Students With Disabilities,*,*,*
2011,4 Year,5172,"Desert Technology Schools, Inc.",10806,Desert Technology High School,Mohave,White,*,*,*
2011,4 Year,79269,"Developing Innovations in Navajo Education, Inc. (DINE, Inc.)",79270,DINE Southwest High School,Navajo,All,*,*,*
2011,4 Year,79269,"Developing Innovations in Navajo Education, Inc. (DINE, Inc.)",79270,DINE Southwest High School,Navajo,Economically Disadvantaged,*,*,*
2011,4 Year,79269,"Developing Innovations in Navajo Education, Inc. (DINE, Inc.)",79270,DINE Southwest High School,Navajo,Female,*,*,*
2011,4 Year,79269,"Developing Innovations in Navajo Education, Inc. (DINE, Inc.)",79270,DINE Southwest High School,Navajo,Limited English Proficient,*,*,*
2011,4 Year,79269,"Developing Innovations in Navajo Education, Inc. (DINE, Inc.)",79270,DINE Southwest High School,Navajo,Male,*,*,*
2011,4 Year,79269,"Developing Innovations in Navajo Education, Inc. (DINE, Inc.)",79270,DINE Southwest High School,Navajo,Migrant,*,*,*
2011,4 Year,79269,"Developing Innovations in Navajo Education, Inc. (DINE, Inc.)",79270,DINE Southwest High School,Navajo,Native American,*,*,*
2011,4 Year,79269,"Developing Innovations in Navajo Education, Inc. (DINE, Inc.)",79270,DINE Southwest High School,Navajo,Students With Disabilities,*,*,*
2011,4 Year,4174,Douglas Unified District,4773,Douglas High School,Cochise,African American,*,*,*
2011,4 Year,4174,Douglas Unified District,4773,Douglas High School,Cochise,All,261,312,83.65
2011,4 Year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Economically Disadvantaged,200,237,84.39
2011,4 Year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Female,134,149,89.93
2011,4 Year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Hispanic or Latino,251,301,83.39
2011,4 Year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Limited English Proficient,*,17,35.29
2011,4 Year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Male,127,163,77.91
2011,4 Year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Migrant,*,*,*
2011,4 Year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Students With Disabilities,14,20,70
2011,4 Year,4174,Douglas Unified District,4773,Douglas High School,Cochise,White,*,*,*
2011,4 Year,4228,Duncan Unified District,4903,Duncan High School,Greenlee,All,28,34,82.35
2011,4 Year,4228,Duncan Unified District,4903,Duncan High School,Greenlee,Economically Disadvantaged,*,*,*
2011,4 Year,4228,Duncan Unified District,4903,Duncan High School,Greenlee,Female,12,14,85.71
2011,4 Year,4228,Duncan Unified District,4903,Duncan High School,Greenlee,Hispanic or Latino,*,*,*
2011,4 Year,4228,Duncan Unified District,4903,Duncan High School,Greenlee,Limited English Proficient,*,*,*
2011,4 Year,4228,Duncan Unified District,4903,Duncan High School,Greenlee,Male,16,20,80
2011,4 Year,4228,Duncan Unified District,4903,Duncan High School,Greenlee,Migrant,*,*,*
2011,4 Year,4228,Duncan Unified District,4903,Duncan High School,Greenlee,Students With Disabilities,*,*,*
2011,4 Year,4228,Duncan Unified District,4903,Duncan High School,Greenlee,White,19,25,76
2011,4 Year,4243,Dysart Unified District,5133,Dysart High School,Maricopa,African American,48,49,97.96
2011,4 Year,4243,Dysart Unified District,5133,Dysart High School,Maricopa,All,348,364,95.6
2011,4 Year,4243,Dysart Unified District,5133,Dysart High School,Maricopa,Asian,11,11,100
2011,4 Year,4243,Dysart Unified District,5133,Dysart High School,Maricopa,Economically Disadvantaged,13,15,86.67
2011,4 Year,4243,Dysart Unified District,5133,Dysart High School,Maricopa,Female,167,172,97.09
2011,4 Year,4243,Dysart Unified District,5133,Dysart High School,Maricopa,Hispanic or Latino,172,180,95.56
2011,4 Year,4243,Dysart Unified District,5133,Dysart High School,Maricopa,Limited English Proficient,*,*,*
2011,4 Year,4243,Dysart Unified District,5133,Dysart High School,Maricopa,Male,181,192,94.27
2011,4 Year,4243,Dysart Unified District,5133,Dysart High School,Maricopa,Migrant,*,*,*
2011,4 Year,4243,Dysart Unified District,5133,Dysart High School,Maricopa,Multiple Races,*,*,*
2011,4 Year,4243,Dysart Unified District,5133,Dysart High School,Maricopa,Native American,*,*,*
2011,4 Year,4243,Dysart Unified District,5133,Dysart High School,Maricopa,Students With Disabilities,26,28,92.86
2011,4 Year,4243,Dysart Unified District,5133,Dysart High School,Maricopa,White,109,113,96.46
2011,4 Year,4243,Dysart Unified District,90134,Shadow Ridge High School,Maricopa,African American,*,*,*
2011,4 Year,4243,Dysart Unified District,90134,Shadow Ridge High School,Maricopa,All,*,39,23.08
2011,4 Year,4243,Dysart Unified District,90134,Shadow Ridge High School,Maricopa,Asian,*,*,*
2011,4 Year,4243,Dysart Unified District,90134,Shadow Ridge High School,Maricopa,Economically Disadvantaged,*,*,*
2011,4 Year,4243,Dysart Unified District,90134,Shadow Ridge High School,Maricopa,Female,*,12,33.33
2011,4 Year,4243,Dysart Unified District,90134,Shadow Ridge High School,Maricopa,Hispanic or Latino,*,22,22.73
2011,4 Year,4243,Dysart Unified District,90134,Shadow Ridge High School,Maricopa,Limited English Proficient,*,*,*
2011,4 Year,4243,Dysart Unified District,90134,Shadow Ridge High School,Maricopa,Male,*,27,18.52
2011,4 Year,4243,Dysart Unified District,90134,Shadow Ridge High School,Maricopa,Migrant,*,*,*
2011,4 Year,4243,Dysart Unified District,90134,Shadow Ridge High School,Maricopa,Students With Disabilities,*,*,*
2011,4 Year,4243,Dysart Unified District,90134,Shadow Ridge High School,Maricopa,White,*,*,*
2011,4 Year,4243,Dysart Unified District,88417,Valley Vista High School,Maricopa,African American,52,64,81.25
2011,4 Year,4243,Dysart Unified District,88417,Valley Vista High School,Maricopa,All,424,500,84.8
2011,4 Year,4243,Dysart Unified District,88417,Valley Vista High School,Maricopa,Asian,21,21,100
2011,4 Year,4243,Dysart Unified District,88417,Valley Vista High School,Maricopa,Economically Disadvantaged,19,23,82.61
2011,4 Year,4243,Dysart Unified District,88417,Valley Vista High School,Maricopa,Female,236,269,87.73
2011,4 Year,4243,Dysart Unified District,88417,Valley Vista High School,Maricopa,Hispanic or Latino,121,158,76.58
2011,4 Year,4243,Dysart Unified District,88417,Valley Vista High School,Maricopa,Limited English Proficient,*,*,*
2011,4 Year,4243,Dysart Unified District,88417,Valley Vista High School,Maricopa,Male,188,231,81.39
2011,4 Year,4243,Dysart Unified District,88417,Valley Vista High School,Maricopa,Migrant,*,*,*
2011,4 Year,4243,Dysart Unified District,88417,Valley Vista High School,Maricopa,Multiple Races,*,*,*
2011,4 Year,4243,Dysart Unified District,88417,Valley Vista High School,Maricopa,Native American,*,*,*
2011,4 Year,4243,Dysart Unified District,88417,Valley Vista High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2011,4 Year,4243,Dysart Unified District,88417,Valley Vista High School,Maricopa,Students With Disabilities,29,41,70.73
2011,4 Year,4243,Dysart Unified District,88417,Valley Vista High School,Maricopa,White,225,249,90.36
2011,4 Year,4243,Dysart Unified District,81113,Willow Canyon High School,Maricopa,African American,57,62,91.94
2011,4 Year,4243,Dysart Unified District,81113,Willow Canyon High School,Maricopa,All,524,575,91.13
2011,4 Year,4243,Dysart Unified District,81113,Willow Canyon High School,Maricopa,Asian,21,23,91.3
2011,4 Year,4243,Dysart Unified District,81113,Willow Canyon High School,Maricopa,Economically Disadvantaged,11,18,61.11
2011,4 Year,4243,Dysart Unified District,81113,Willow Canyon High School,Maricopa,Female,272,293,92.83
2011,4 Year,4243,Dysart Unified District,81113,Willow Canyon High School,Maricopa,Hispanic or Latino,119,130,91.54
2011,4 Year,4243,Dysart Unified District,81113,Willow Canyon High School,Maricopa,Limited English Proficient,*,*,*
2011,4 Year,4243,Dysart Unified District,81113,Willow Canyon High School,Maricopa,Male,252,282,89.36
2011,4 Year,4243,Dysart Unified District,81113,Willow Canyon High School,Maricopa,Migrant,*,*,*
2011,4 Year,4243,Dysart Unified District,81113,Willow Canyon High School,Maricopa,Multiple Races,*,*,*
2011,4 Year,4243,Dysart Unified District,81113,Willow Canyon High School,Maricopa,Native American,*,*,*
2011,4 Year,4243,Dysart Unified District,81113,Willow Canyon High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2011,4 Year,4243,Dysart Unified District,81113,Willow Canyon High School,Maricopa,Students With Disabilities,30,39,76.92
2011,4 Year,4243,Dysart Unified District,81113,Willow Canyon High School,Maricopa,White,319,351,90.88
2011,4 Year,5173,"E.A.G.L.E. Academy, Inc.",10808,E.A.G.L.E. Academy,Mohave,All,*,*,*
2011,4 Year,5173,"E.A.G.L.E. Academy, Inc.",10808,E.A.G.L.E. Academy,Mohave,Economically Disadvantaged,*,*,*
2011,4 Year,5173,"E.A.G.L.E. Academy, Inc.",10808,E.A.G.L.E. Academy,Mohave,Female,*,*,*
2011,4 Year,5173,"E.A.G.L.E. Academy, Inc.",10808,E.A.G.L.E. Academy,Mohave,Limited English Proficient,*,*,*
2011,4 Year,5173,"E.A.G.L.E. Academy, Inc.",10808,E.A.G.L.E. Academy,Mohave,Male,*,*,*
2011,4 Year,5173,"E.A.G.L.E. Academy, Inc.",10808,E.A.G.L.E. Academy,Mohave,Migrant,*,*,*
2011,4 Year,5173,"E.A.G.L.E. Academy, Inc.",10808,E.A.G.L.E. Academy,Mohave,Students With Disabilities,*,*,*
2011,4 Year,5173,"E.A.G.L.E. Academy, Inc.",10808,E.A.G.L.E. Academy,Mohave,White,*,*,*
2011,4 Year,6360,"E.Q. Scholars, Inc.",6204,"Scholars Academy, The",La Paz,All,*,*,*
2011,4 Year,6360,"E.Q. Scholars, Inc.",6204,"Scholars Academy, The",La Paz,Economically Disadvantaged,*,*,*
2011,4 Year,6360,"E.Q. Scholars, Inc.",6204,"Scholars Academy, The",La Paz,Female,*,*,*
2011,4 Year,6360,"E.Q. Scholars, Inc.",6204,"Scholars Academy, The",La Paz,Hispanic or Latino,*,*,*
2011,4 Year,6360,"E.Q. Scholars, Inc.",6204,"Scholars Academy, The",La Paz,Limited English Proficient,*,*,*
2011,4 Year,6360,"E.Q. Scholars, Inc.",6204,"Scholars Academy, The",La Paz,Male,*,*,*
2011,4 Year,6360,"E.Q. Scholars, Inc.",6204,"Scholars Academy, The",La Paz,Migrant,*,*,*
2011,4 Year,6360,"E.Q. Scholars, Inc.",6204,"Scholars Academy, The",La Paz,Students With Disabilities,*,*,*
2011,4 Year,6360,"E.Q. Scholars, Inc.",6204,"Scholars Academy, The",La Paz,White,*,*,*
2011,4 Year,78833,"Eastpointe High School, Inc.",78836,Eastpointe High School,Pima,African American,*,20,50
2011,4 Year,78833,"Eastpointe High School, Inc.",78836,Eastpointe High School,Pima,All,54,120,45
2011,4 Year,78833,"Eastpointe High School, Inc.",78836,Eastpointe High School,Pima,Asian,*,*,*
2011,4 Year,78833,"Eastpointe High School, Inc.",78836,Eastpointe High School,Pima,Economically Disadvantaged,*,*,*
2011,4 Year,78833,"Eastpointe High School, Inc.",78836,Eastpointe High School,Pima,Female,29,61,47.54
2011,4 Year,78833,"Eastpointe High School, Inc.",78836,Eastpointe High School,Pima,Hispanic or Latino,18,44,40.91
2011,4 Year,78833,"Eastpointe High School, Inc.",78836,Eastpointe High School,Pima,Limited English Proficient,*,*,*
2011,4 Year,78833,"Eastpointe High School, Inc.",78836,Eastpointe High School,Pima,Male,25,59,42.37
2011,4 Year,78833,"Eastpointe High School, Inc.",78836,Eastpointe High School,Pima,Migrant,*,*,*
2011,4 Year,78833,"Eastpointe High School, Inc.",78836,Eastpointe High School,Pima,Multiple Races,*,*,*
2011,4 Year,78833,"Eastpointe High School, Inc.",78836,Eastpointe High School,Pima,Native American,*,*,*
2011,4 Year,78833,"Eastpointe High School, Inc.",78836,Eastpointe High School,Pima,Native Hawaiian or Pacific Islander,*,*,*
2011,4 Year,78833,"Eastpointe High School, Inc.",78836,Eastpointe High School,Pima,Students With Disabilities,*,22,40.91
2011,4 Year,78833,"Eastpointe High School, Inc.",78836,Eastpointe High School,Pima,White,24,50,48
2011,4 Year,85514,"E-cademie, A Charter School",85515,E-cademie,Maricopa,African American,*,*,*
2011,4 Year,85514,"E-cademie, A Charter School",85515,E-cademie,Maricopa,All,29,64,45.31
2011,4 Year,85514,"E-cademie, A Charter School",85515,E-cademie,Maricopa,Asian,*,*,*
2011,4 Year,85514,"E-cademie, A Charter School",85515,E-cademie,Maricopa,Economically Disadvantaged,28,56,50
2011,4 Year,85514,"E-cademie, A Charter School",85515,E-cademie,Maricopa,Female,17,30,56.67
2011,4 Year,85514,"E-cademie, A Charter School",85515,E-cademie,Maricopa,Hispanic or Latino,25,47,53.19
2011,4 Year,85514,"E-cademie, A Charter School",85515,E-cademie,Maricopa,Limited English Proficient,*,*,*
2011,4 Year,85514,"E-cademie, A Charter School",85515,E-cademie,Maricopa,Male,12,34,35.29
2011,4 Year,85514,"E-cademie, A Charter School",85515,E-cademie,Maricopa,Migrant,*,*,*
2011,4 Year,85514,"E-cademie, A Charter School",85515,E-cademie,Maricopa,Multiple Races,*,*,*
2011,4 Year,85514,"E-cademie, A Charter School",85515,E-cademie,Maricopa,Native American,*,*,*
2011,4 Year,85514,"E-cademie, A Charter School",85515,E-cademie,Maricopa,Students With Disabilities,*,*,*
2011,4 Year,85514,"E-cademie, A Charter School",85515,E-cademie,Maricopa,White,*,*,*
2011,4 Year,85514,"E-cademie, A Charter School",89617,"E-cademie, a charter high school - Woods",Maricopa,All,*,*,*
2011,4 Year,85514,"E-cademie, A Charter School",89617,"E-cademie, a charter high school - Woods",Maricopa,Economically Disadvantaged,*,*,*
2011,4 Year,85514,"E-cademie, A Charter School",89617,"E-cademie, a charter high school - Woods",Maricopa,Female,*,*,*
2011,4 Year,85514,"E-cademie, A Charter School",89617,"E-cademie, a charter high school - Woods",Maricopa,Hispanic or Latino,*,*,*
2011,4 Year,85514,"E-cademie, A Charter School",89617,"E-cademie, a charter high school - Woods",Maricopa,Limited English Proficient,*,*,*
2011,4 Year,85514,"E-cademie, A Charter School",89617,"E-cademie, a charter high school - Woods",Maricopa,Male,*,*,*
2011,4 Year,85514,"E-cademie, A Charter School",89617,"E-cademie, a charter high school - Woods",Maricopa,Migrant,*,*,*
2011,4 Year,85514,"E-cademie, A Charter School",89617,"E-cademie, a charter high school - Woods",Maricopa,Students With Disabilities,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",6059,Edge High School - Child and Family Resources,Pima,All,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",6059,Edge High School - Child and Family Resources,Pima,Economically Disadvantaged,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",6059,Edge High School - Child and Family Resources,Pima,Female,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",6059,Edge High School - Child and Family Resources,Pima,Hispanic or Latino,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",6059,Edge High School - Child and Family Resources,Pima,Limited English Proficient,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",6059,Edge High School - Child and Family Resources,Pima,Migrant,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",6059,Edge High School - Child and Family Resources,Pima,Students With Disabilities,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",6059,Edge High School - Child and Family Resources,Pima,White,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,African American,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,All,33,71,46.48
2011,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Asian,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Economically Disadvantaged,20,47,42.55
2011,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Female,24,40,60
2011,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Hispanic or Latino,11,27,40.74
2011,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Limited English Proficient,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Male,*,31,29.03
2011,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Migrant,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Multiple Races,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Native American,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Students With Disabilities,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,White,15,31,48.39
2011,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,African American,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,All,14,20,70
2011,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Economically Disadvantaged,*,11,81.82
2011,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Female,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Hispanic or Latino,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Limited English Proficient,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Male,*,11,63.64
2011,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Migrant,*,*,*
2011,4 Year,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Students With Disabilities,*,*,*
